tsne_x,tsne_y,id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
-36.519363,21.331041,reed_acoustic_018-072-050,reed_acoustic_018-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-072-050.wav,183,reed_acoustic_018,7,reed,0,acoustic,72,50,16000,
48.157696,25.32741,mallet_acoustic_062-037-127,mallet_acoustic_062-037-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-037-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,37,127,16000,dark|long_release|multiphonic
-40.7509,20.926754,brass_acoustic_006-072-050,brass_acoustic_006-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-072-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,72,50,16000,reverb
-25.632326,-6.8083873,reed_acoustic_011-059-025,reed_acoustic_011-059-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-059-025.wav,104,reed_acoustic_011,7,reed,0,acoustic,59,25,16000,
20.826849,28.823854,bass_synthetic_098-087-127,bass_synthetic_098-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-087-127.wav,803,bass_synthetic_098,0,bass,2,synthetic,87,127,16000,
-35.379406,-3.8421988,reed_acoustic_037-042-050,reed_acoustic_037-042-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-042-050.wav,387,reed_acoustic_037,7,reed,0,acoustic,42,50,16000,reverb
24.218914,-43.680294,keyboard_electronic_002-097-025,keyboard_electronic_002-097-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-097-025.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,97,25,16000,fast_decay|percussive
23.603107,-12.1085205,keyboard_electronic_001-065-100,keyboard_electronic_001-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-065-100.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,65,100,16000,
48.122757,7.2723293,string_acoustic_014-031-127,string_acoustic_014-031-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-031-127.wav,100,string_acoustic_014,8,string,0,acoustic,31,127,16000,dark|fast_decay|reverb
30.99933,-15.026838,keyboard_electronic_078-079-050,keyboard_electronic_078-079-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-079-050.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,79,50,16000,bright
-2.1747813,-47.95125,mallet_acoustic_062-100-127,mallet_acoustic_062-100-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-100-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,100,127,16000,bright|multiphonic
-18.602701,47.010468,brass_acoustic_006-047-025,brass_acoustic_006-047-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-047-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,47,25,16000,reverb
47.17273,20.53979,mallet_acoustic_062-036-075,mallet_acoustic_062-036-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-036-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,36,75,16000,dark|multiphonic
15.807275,51.040356,organ_electronic_028-025-050,organ_electronic_028-025-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-025-050.wav,440,organ_electronic_028,6,organ,1,electronic,25,50,16000,dark
-4.134205,-52.068256,keyboard_synthetic_000-084-050,keyboard_synthetic_000-084-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-084-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,84,50,16000,distortion|fast_decay|nonlinear_env
24.427439,-57.908897,reed_acoustic_023-097-127,reed_acoustic_023-097-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-097-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,97,127,16000,fast_decay|multiphonic|nonlinear_env|percussive
-37.065594,-17.02678,organ_electronic_001-087-025,organ_electronic_001-087-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-087-025.wav,8,organ_electronic_001,6,organ,1,electronic,87,25,16000,
25.923052,-1.4459382,keyboard_electronic_001-063-075,keyboard_electronic_001-063-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-063-075.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,63,75,16000,dark
25.983662,-22.382896,keyboard_electronic_001-084-050,keyboard_electronic_001-084-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-084-050.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,84,50,16000,percussive
22.879875,-33.261948,mallet_acoustic_056-091-127,mallet_acoustic_056-091-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-091-127.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,91,127,16000,
20.276377,66.83854,organ_electronic_113-036-025,organ_electronic_113-036-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-036-025.wav,958,organ_electronic_113,6,organ,1,electronic,36,25,16000,dark
5.195727,1.7876339,guitar_acoustic_014-071-127,guitar_acoustic_014-071-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-071-127.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,71,127,16000,
33.753933,29.491722,guitar_electronic_028-033-100,guitar_electronic_028-033-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-033-100.wav,510,guitar_electronic_028,3,guitar,1,electronic,33,100,16000,dark
-53.68547,25.903305,vocal_synthetic_003-033-127,vocal_synthetic_003-033-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-033-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,33,127,16000,bright|distortion|long_release|nonlinear_env
27.442846,48.659424,organ_electronic_028-044-025,organ_electronic_028-044-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-044-025.wav,440,organ_electronic_028,6,organ,1,electronic,44,25,16000,dark
-53.40063,-21.994495,flute_synthetic_000-068-050,flute_synthetic_000-068-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-068-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,68,50,16000,distortion
25.859259,-53.83203,mallet_acoustic_047-103-025,mallet_acoustic_047-103-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-103-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,103,25,16000,fast_decay|percussive|reverb
1.9845104,72.83776,string_acoustic_012-045-100,string_acoustic_012-045-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-045-100.wav,97,string_acoustic_012,8,string,0,acoustic,45,100,16000,reverb
-43.306366,45.862064,brass_acoustic_015-073-050,brass_acoustic_015-073-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-073-050.wav,121,brass_acoustic_015,1,brass,0,acoustic,73,50,16000,reverb
-34.716934,-41.21044,organ_electronic_028-108-075,organ_electronic_028-108-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-108-075.wav,440,organ_electronic_028,6,organ,1,electronic,108,75,16000,bright
6.043039,41.81504,bass_electronic_027-028-127,bass_electronic_027-028-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_027-028-127.wav,880,bass_electronic_027,0,bass,1,electronic,28,127,16000,
50.86266,-9.040566,keyboard_synthetic_000-053-050,keyboard_synthetic_000-053-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-053-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,53,50,16000,distortion|fast_decay|nonlinear_env
-27.405321,5.4363074,reed_acoustic_011-057-100,reed_acoustic_011-057-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-057-100.wav,104,reed_acoustic_011,7,reed,0,acoustic,57,100,16000,bright
-5.489164,-29.090288,reed_acoustic_018-070-025,reed_acoustic_018-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-070-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,70,25,16000,
-18.683863,-47.968594,bass_synthetic_135-105-025,bass_synthetic_135-105-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_135-105-025.wav,927,bass_synthetic_135,0,bass,2,synthetic,105,25,16000,bright|distortion
-60.286198,-3.9325945,flute_synthetic_000-098-025,flute_synthetic_000-098-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-098-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,98,25,16000,distortion
-32.8244,-41.79367,organ_electronic_007-094-075,organ_electronic_007-094-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-094-075.wav,123,organ_electronic_007,6,organ,1,electronic,94,75,16000,long_release|nonlinear_env
-48.592247,39.41783,reed_acoustic_011-061-100,reed_acoustic_011-061-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-061-100.wav,104,reed_acoustic_011,7,reed,0,acoustic,61,100,16000,
-62.805374,-7.4135737,bass_synthetic_009-086-075,bass_synthetic_009-086-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-086-075.wav,150,bass_synthetic_009,0,bass,2,synthetic,86,75,16000,long_release
42.88906,-22.413343,string_acoustic_014-061-127,string_acoustic_014-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-061-127.wav,100,string_acoustic_014,8,string,0,acoustic,61,127,16000,dark|percussive|reverb
-53.722363,10.752053,brass_acoustic_006-055-050,brass_acoustic_006-055-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-055-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,55,50,16000,reverb
-27.776112,-36.209522,brass_acoustic_016-076-050,brass_acoustic_016-076-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-076-050.wav,128,brass_acoustic_016,1,brass,0,acoustic,76,50,16000,bright
18.047411,-6.825905,guitar_acoustic_030-064-025,guitar_acoustic_030-064-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_030-064-025.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,64,25,16000,fast_decay|tempo-synced
-20.004896,52.599842,vocal_synthetic_003-035-075,vocal_synthetic_003-035-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-035-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,35,75,16000,distortion|long_release|nonlinear_env
-32.70393,7.306217,organ_electronic_001-081-075,organ_electronic_001-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-081-075.wav,8,organ_electronic_001,6,organ,1,electronic,81,75,16000,
44.216545,51.95995,string_acoustic_012-041-025,string_acoustic_012-041-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-041-025.wav,97,string_acoustic_012,8,string,0,acoustic,41,25,16000,long_release|reverb
-67.83471,3.732763,organ_electronic_007-050-100,organ_electronic_007-050-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-050-100.wav,123,organ_electronic_007,6,organ,1,electronic,50,100,16000,distortion|long_release|nonlinear_env
26.09177,-0.78039074,keyboard_electronic_001-051-127,keyboard_electronic_001-051-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-051-127.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,51,127,16000,
25.857872,-53.853462,mallet_acoustic_047-103-075,mallet_acoustic_047-103-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-103-075.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,103,75,16000,fast_decay|percussive|reverb
33.156292,-46.841236,guitar_acoustic_015-090-075,guitar_acoustic_015-090-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-090-075.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,90,75,16000,fast_decay|percussive|reverb
39.624973,46.434776,keyboard_electronic_002-030-075,keyboard_electronic_002-030-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-030-075.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,30,75,16000,distortion
4.7026362,2.9771047,mallet_acoustic_062-059-127,mallet_acoustic_062-059-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-059-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,59,127,16000,dark|long_release|multiphonic
8.906674,50.222603,organ_electronic_007-010-127,organ_electronic_007-010-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-010-127.wav,123,organ_electronic_007,6,organ,1,electronic,10,127,16000,distortion|long_release|nonlinear_env
-57.1779,44.782967,vocal_synthetic_003-085-100,vocal_synthetic_003-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-085-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,85,100,16000,bright|distortion|long_release|nonlinear_env
15.532847,8.323853,organ_electronic_001-065-100,organ_electronic_001-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-065-100.wav,8,organ_electronic_001,6,organ,1,electronic,65,100,16000,
-13.956301,55.91586,bass_synthetic_009-026-050,bass_synthetic_009-026-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-026-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,26,50,16000,bright|distortion|long_release
-14.143609,43.805786,organ_electronic_057-035-100,organ_electronic_057-035-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-035-100.wav,701,organ_electronic_057,6,organ,1,electronic,35,100,16000,dark
-4.654938,33.06496,string_acoustic_012-051-127,string_acoustic_012-051-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-051-127.wav,97,string_acoustic_012,8,string,0,acoustic,51,127,16000,reverb
-53.6492,-58.76688,brass_acoustic_046-096-050,brass_acoustic_046-096-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-096-050.wav,414,brass_acoustic_046,1,brass,0,acoustic,96,50,16000,long_release
18.594313,8.614727,guitar_acoustic_010-053-100,guitar_acoustic_010-053-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-053-100.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,53,100,16000,
-1.0863814,59.80242,keyboard_electronic_002-022-100,keyboard_electronic_002-022-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-022-100.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,22,100,16000,distortion
-34.68759,24.337646,flute_synthetic_000-072-050,flute_synthetic_000-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-072-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,72,50,16000,distortion
-67.44834,-4.136522,reed_acoustic_011-062-127,reed_acoustic_011-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-062-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,62,127,16000,
4.8860726,-15.950339,keyboard_electronic_003-085-050,keyboard_electronic_003-085-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-085-050.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,85,50,16000,
-9.442643,25.138317,keyboard_electronic_078-029-050,keyboard_electronic_078-029-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-029-050.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,29,50,16000,bright
-44.833366,-14.34746,vocal_synthetic_003-051-075,vocal_synthetic_003-051-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-051-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,51,75,16000,distortion|long_release|nonlinear_env
29.545153,31.61807,keyboard_acoustic_004-033-127,keyboard_acoustic_004-033-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-033-127.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,33,127,16000,reverb
24.92886,-28.946245,mallet_acoustic_062-087-075,mallet_acoustic_062-087-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-087-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,87,75,16000,fast_decay|multiphonic
-7.4130197,-26.301699,brass_acoustic_059-046-025,brass_acoustic_059-046-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_059-046-025.wav,572,brass_acoustic_059,1,brass,0,acoustic,46,25,16000,dark|reverb
